ID,Organization,Created..Timestamp,Created..Date,Created..Time,Updated..Date,Updated..Date.1,Updated..Time,Recorded..Timestamp,Recorded..Date,Recorded..Time,Surveyor..ID,Surveyor..Name,Surveyor..First.name,Surveyor..Last.name,Surveyor..Email,Status,River,Location..Latitude,Location..Longitude,Location..Easting,Location..Northing,Location..NGR,Survey.Type,Site.Name,Foreshore,Quadrat.Number,Cutlery..plastic.,Straw,Stirrer,Lollipop.stick,Food.wrapper,Take.away.container..plastic.,Drink.bottle..with.or.without.lid.,Bottle.top,Lid..plastic.,Cup..plastic.,Plate..plastic.,X6.4.pack.rings,Wine.cork..plastic.,Food.container..plastic.,Ice.pop.container,Other.plastic.food.packaging,Drink.carton,Tetra.pak.coffee.cup,Take.away.container.or.plate..polystyrene.,Cup..polystyrene.,Other.polystyrene.food.packaging,Thick..durable..shopping.bag,Thin..single.use..shopping.bag,Refuse.sack,Plastic.bottle.container..non.food.related.,Foam.roll.packaging,O.pack,Condom,Tampon.applicator,Sanitary.towel,Cotton.bud.stick,Nappy,Syringe.needle,Medicine.packaging,Wet.wipes,Gloves..plastic.,Eye.drop.dispenser,Plaster,Other.sewage.related.items,Lighter,Cigarette.butt,Cigarette.tobacco.packaging,Other.smoking.related,Shoe.or.flip.flop,Item.of.clothing,Other.clothing,Rope,String,Rubber.band,Recreational.fishing.gear,Commercial.fishing.gear,Shopping.trolley,Tyre,Traffic.cone.sign.barrier,Large.appliance..fridge..washing.machine....,Small.appliance..toaster..microwave....,Mattress,Carpet...20.cm.,Other.large.item,Building.insulation.pieces,Cable.tie,Rawl.plug,Window.spacer.tiles,Scaffold.bungee,Pipe.lagging,Tile.cross.spacers,Ball,Balloon...stick,Gardening..flower.pot..gloves..plant.label.,Nerf.bullet,Packaging.peanut,Pen,Surveyed.,Other.litter
58851347e4b08d0e4227f1c4,Jolly Roger,02/01/2017 17:00,02/01/2017,17:00:00,02/01/2017 17:00,02/01/2017,17:00:00,21/01/2017 12:05,21/01/2017,12:05,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,3,0,4,5,4,10,4,2,3,0,1,1,27,7,1,10,7,6,10,4,9,,,,6,6,0,5,3,,,,,3,0,,9,8,0,6,0,,23,8,7,0,6,8,5,5,1,,,,1,,,,2,3,3,1,1,1,3,0,3,2,0,2,3,2,2,,
58851347e4b08d0e4227f1c4,Jolly Roger,03/01/2017 17:00,03/01/2017,17:00:00,03/01/2017 17:00,03/01/2017,17:00:00,21/01/2017 12:05,21/01/2017,12:05,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,4,33,7,7,2,1,0,5,12,1,10,3,3,0,8,10,2,1,7,0,27,,9,,0,2,3,5,0,,,,,0,2,,3,3,5,9,10,,13,2,4,6,7,2,8,1,3,,,,1,,,,2,1,1,3,2,3,0,3,1,2,0,1,1,2,1,,
58851347e4b08d0e4227f1c4,Jolly Roger,04/01/2017 17:00,04/01/2017,17:00:00,04/01/2017 17:00,04/01/2017,17:00:00,21/01/2017 12:05,21/01/2017,12:05,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,5,37,2,10,6,3,3,15,26,6,2,10,23,9,5,8,4,5,5,10,24,,,,0,1,2,5,1,,,,,1,0,,8,9,3,5,1,,1,1,2,2,8,1,1,3,4,,,,1,,,,2,3,0,3,1,1,0,2,0,0,0,0,3,0,2,,
58851347e4b08d0e4227f1c4,Jolly Roger,05/01/2017 17:00,05/01/2017,17:00:00,05/01/2017 17:00,05/01/2017,17:00:00,21/01/2017 12:05,21/01/2017,12:05,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,6,21,44,8,9,5,8,19,18,7,7,5,20,1,6,5,9,8,2,7,1,,,,3,6,2,3,2,,,,,1,1,,1,10,9,5,4,,14,8,6,6,2,7,0,0,0,,,,0,,,,3,1,2,1,0,1,2,0,1,3,3,2,1,1,2,,
58851347e4b08d0e4227f1c4,Jolly Roger,06/01/2017 17:00,06/01/2017,17:00:00,06/01/2017 17:00,06/01/2017,17:00:00,21/01/2017 12:05,21/01/2017,12:05,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,7,39,12,8,9,4,3,6,8,1,1,1,0,5,3,5,8,3,3,5,10,,,,6,4,4,3,1,,,,,3,0,,6,5,2,1,7,,3,2,7,0,2,3,0,7,1,,,,1,,,,2,3,1,3,1,3,0,0,2,3,3,3,1,2,3,,
588e2cfee4b08d0e4227f299,Jolly Roger,07/01/2017 17:00,07/01/2017,17:00:00,07/01/2017 17:00,07/01/2017,17:00:00,22/01/2017 14:00,22/01/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,3,24,10,7,8,5,3,19,6,7,5,1,35,6,3,0,3,4,1,5,10,,,,5,6,0,4,0,,,,,0,1,,4,8,2,10,5,,5,0,0,8,8,5,6,1,4,,,,0,,,,0,1,0,1,2,0,1,3,1,3,1,2,2,3,3,,
588e2cfee4b08d0e4227f299,Jolly Roger,08/01/2017 17:00,08/01/2017,17:00:00,08/01/2017 17:00,08/01/2017,17:00:00,22/01/2017 14:00,22/01/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,5,9,11,3,1,1,8,3,16,5,5,9,9,3,3,4,7,3,4,9,14,,,,4,4,0,3,0,,,,,0,2,,2,9,3,4,5,,4,1,6,2,2,3,6,8,4,,,,1,,,,1,1,1,2,1,3,2,3,1,1,3,3,1,2,2,,
588e2cfee4b08d0e4227f299,Jolly Roger,09/01/2017 17:00,09/01/2017,17:00:00,09/01/2017 17:00,09/01/2017,17:00:00,22/01/2017 14:00,22/01/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,7,2,3,8,7,4,3,2,4,9,0,9,5,3,8,1,6,4,4,1,28,,,,3,4,4,5,3,,,,,3,0,,7,9,0,5,1,,36,7,6,0,8,7,7,2,8,,,,0,,,,1,2,2,2,2,3,1,2,0,1,0,2,2,3,2,,
588e2cfee4b08d0e4227f299,Jolly Roger,10/01/2017 17:00,10/01/2017,17:00:00,10/01/2017 17:00,10/01/2017,17:00:00,22/01/2017 14:00,22/01/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,10,16,9,10,1,6,9,10,19,2,1,4,10,8,7,2,4,7,4,3,9,,,,4,4,0,3,0,,,,,2,2,,6,3,6,6,7,,5,4,4,2,0,7,4,5,3,,,,0,,,,3,0,1,0,0,3,0,2,0,0,0,0,0,1,0,,
589da925e4b08d0e4227f423,Jolly Roger,11/01/2017 17:00,11/01/2017,17:00:00,11/01/2017 17:00,11/01/2017,17:00:00,10/02/2017 09:15,10/02/2017,09:15,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queenhithe,NA,2,18,13,3,7,3,3,17,1,9,4,8,21,7,4,1,3,7,10,2,2,,,,4,3,0,4,2,,,,,3,0,,3,2,6,0,1,,27,3,0,8,2,4,5,7,1,,,,1,,,,0,1,0,1,0,3,3,0,1,0,2,1,1,1,3,,
589da925e4b08d0e4227f423,Jolly Roger,12/01/2017 17:00,12/01/2017,17:00:00,12/01/2017 17:00,12/01/2017,17:00:00,10/02/2017 09:15,10/02/2017,09:15,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queenhithe,NA,3,23,25,0,6,9,3,19,29,5,6,1,6,3,5,1,3,3,6,0,0,,,,4,5,0,5,1,,,,,0,1,,0,9,2,1,10,,10,6,0,2,1,7,1,8,0,,,,0,,,,1,0,2,2,0,2,2,1,3,1,2,3,2,3,1,,
589da925e4b08d0e4227f423,Jolly Roger,13/01/2017 17:00,13/01/2017,17:00:00,13/01/2017 17:00,13/01/2017,17:00:00,10/02/2017 09:15,10/02/2017,09:15,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queenhithe,NA,6,5,41,5,9,10,5,10,28,1,5,9,10,5,4,5,8,1,5,5,18,,,,0,4,4,4,0,,,,,3,2,,5,9,10,3,8,2,6,4,8,3,0,2,8,3,1,,,,0,,,,1,2,1,0,3,1,0,0,2,0,1,0,3,1,1,,
58af4757e4b0a964c13cefb1,Jolly Roger,14/01/2017 17:00,14/01/2017,17:00:00,14/01/2017 17:00,14/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,1,3,11,6,1,5,2,20,23,1,7,3,33,0,8,4,2,9,8,4,3,,,,4,5,0,6,3,,,,,2,0,,9,2,4,2,2,,10,5,0,7,5,1,3,0,8,,,,1,,,,1,1,0,2,3,3,1,2,3,3,0,1,0,1,2,,
58af4757e4b0a964c13cefb1,Jolly Roger,15/01/2017 17:00,15/01/2017,17:00:00,15/01/2017 17:00,15/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,4,0,6,4,10,7,0,11,19,5,3,9,6,8,0,1,6,5,3,4,37,,,,2,5,1,5,3,,,,,3,2,,3,2,2,10,6,,6,5,8,6,0,4,0,0,2,,,,1,,,,3,0,1,0,0,3,2,0,0,2,0,2,0,2,0,,
58af4757e4b0a964c13cefb1,Jolly Roger,16/01/2017 17:00,16/01/2017,17:00:00,16/01/2017 17:00,16/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,5,19,36,8,6,5,10,1,19,6,7,9,14,4,1,8,4,9,0,0,23,,,,1,0,0,1,4,,,,,3,2,,10,1,5,2,10,,4,6,2,0,8,0,3,5,4,,,,0,,,,1,1,1,1,2,1,1,0,0,2,3,2,2,0,0,,
58af4757e4b0a964c13cefb1,Jolly Roger,17/01/2017 17:00,17/01/2017,17:00:00,17/01/2017 17:00,17/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,7,28,37,9,1,3,2,9,7,9,7,3,24,8,9,7,5,3,1,1,4,,,,1,0,0,3,0,,,,,0,1,,2,6,4,1,4,,12,0,5,3,7,6,2,8,4,,,,0,,,,0,3,2,3,0,2,0,2,0,3,1,2,3,1,3,,
58af4757e4b0a964c13cefb1,Jolly Roger,18/01/2017 17:00,18/01/2017,17:00:00,18/01/2017 17:00,18/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,8,3,10,10,5,8,1,1,1,4,2,6,1,10,8,2,4,4,5,9,20,,,,0,3,2,1,1,,,,,2,0,,6,4,8,0,0,,0,0,6,3,6,2,1,7,0,,,,1,,,,0,2,0,0,0,3,1,3,3,3,1,0,0,3,0,,
58af4757e4b0a964c13cefb1,Jolly Roger,19/01/2017 17:00,19/01/2017,17:00:00,19/01/2017 17:00,19/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,9,6,1,9,9,2,9,6,29,4,9,10,13,7,8,7,7,9,5,0,0,,,,6,2,4,0,4,,,,,3,1,,1,4,9,8,5,,15,2,8,4,4,2,3,7,4,,,,0,,,,2,2,1,3,2,3,0,1,0,0,2,2,2,0,0,,
58af4757e4b0a964c13cefb1,Jolly Roger,20/01/2017 17:00,20/01/2017,17:00:00,20/01/2017 17:00,20/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,10,12,13,8,1,1,9,1,25,9,8,1,0,10,6,3,3,6,4,10,12,,,,6,5,3,4,1,,,,,3,2,,8,10,7,8,1,,24,7,5,0,7,5,2,4,3,,,,1,,,,2,2,1,0,3,1,0,3,0,1,0,1,2,0,3,,
58af4757e4b0a964c13cefb1,Jolly Roger,21/01/2017 17:00,21/01/2017,17:00:00,21/01/2017 17:00,21/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,11,27,40,9,1,8,6,12,2,8,8,8,7,9,2,6,8,6,2,2,14,,,,5,2,5,3,3,,,,,1,2,,6,7,2,2,7,,1,8,0,3,1,8,6,2,7,,,,1,,,,2,0,2,2,2,1,0,1,1,3,1,3,2,0,3,,
58af4757e4b0a964c13cefb1,Jolly Roger,22/01/2017 17:00,22/01/2017,17:00:00,22/01/2017 17:00,22/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,12,2,12,2,1,6,0,7,11,10,0,0,5,5,7,4,5,9,6,9,14,,,,5,1,4,3,2,,,,,3,1,,3,5,1,2,10,,2,5,1,6,4,3,5,3,4,,,,0,,,,3,3,2,0,2,0,2,0,1,2,2,1,3,3,3,,
58af4757e4b0a964c13cefb1,Jolly Roger,23/01/2017 17:00,23/01/2017,17:00:00,23/01/2017 17:00,23/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,13,16,43,2,9,0,0,9,22,3,2,3,9,4,10,10,4,8,3,6,36,,,,2,5,4,1,1,,,,,2,1,,9,2,0,2,1,,12,5,4,5,1,4,0,2,1,,,,0,,,,1,2,3,1,1,2,0,0,2,3,0,3,2,1,2,,
58af4757e4b0a964c13cefb1,Jolly Roger,24/01/2017 17:00,24/01/2017,17:00:00,24/01/2017 17:00,24/01/2017,17:00:00,19/02/2017 14:00,19/02/2017,14:00,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,14,9,6,10,2,2,1,6,15,5,7,9,36,10,7,9,1,7,1,10,33,,,10,5,3,2,0,0,,,,,3,2,,7,5,5,5,10,,5,4,7,5,7,1,8,2,7,,,,1,,,,3,1,2,1,2,2,0,1,1,0,1,3,1,2,3,,
58adc04be4b0a964c13cef5a,Jolly Roger,25/01/2017 17:00,25/01/2017,17:00:00,25/01/2017 17:00,25/01/2017,17:00:00,19/02/2017 11:48,19/02/2017,11:48,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,1,1,12,9,6,0,5,1,19,7,1,5,3,1,5,8,4,6,10,5,11,,,,4,4,1,1,1,,,,,3,1,,10,9,1,8,0,,10,6,3,0,4,3,3,5,6,,,,1,,,,0,2,3,3,3,2,3,2,2,1,2,3,1,1,3,,
58adc04be4b0a964c13cef5a,Jolly Roger,26/01/2017 17:00,26/01/2017,17:00:00,26/01/2017 17:00,26/01/2017,17:00:00,19/02/2017 11:48,19/02/2017,11:48,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,2,6,4,6,8,7,5,18,24,9,1,0,18,7,2,5,5,5,1,9,11,,,,2,4,5,4,3,,,,,0,2,,9,10,4,10,1,,5,3,8,8,6,6,1,4,0,,,,1,,,,0,1,3,3,1,2,3,0,1,1,0,1,2,1,3,,
58adc04be4b0a964c13cef5a,Jolly Roger,27/01/2017 17:00,27/01/2017,17:00:00,27/01/2017 17:00,27/01/2017,17:00:00,19/02/2017 11:48,19/02/2017,11:48,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,3,39,18,10,4,6,9,17,17,0,1,10,29,8,7,2,10,6,2,2,8,,,,1,3,3,2,1,,,,,3,0,,4,1,10,6,2,,2,4,8,0,1,2,0,2,3,,,,0,,,,3,2,0,1,0,3,3,3,0,3,0,1,2,0,1,,
58adc04be4b0a964c13cef5a,Jolly Roger,28/01/2017 17:00,28/01/2017,17:00:00,28/01/2017 17:00,28/01/2017,17:00:00,19/02/2017 11:48,19/02/2017,11:48,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,4,31,2,6,3,0,1,1,12,4,4,6,9,1,1,3,3,10,5,2,17,,,,5,4,5,3,2,,,,,2,2,,4,4,10,0,3,,2,6,1,7,1,5,1,6,5,,,,0,,,,3,0,3,1,3,3,0,1,1,1,2,3,1,2,3,,
58adc04be4b0a964c13cef5a,Jolly Roger,29/01/2017 17:00,29/01/2017,17:00:00,29/01/2017 17:00,29/01/2017,17:00:00,19/02/2017 11:48,19/02/2017,11:48,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,5,0,4,8,4,1,9,0,20,7,9,5,18,3,10,6,2,9,3,8,20,,,,4,3,5,6,0,,,,,1,0,,9,5,1,4,10,,37,3,2,0,6,5,5,6,2,,,,0,,,,0,3,1,0,3,2,2,2,3,1,2,1,2,3,1,,
58adc04be4b0a964c13cef5a,Jolly Roger,30/01/2017 17:00,30/01/2017,17:00:00,30/01/2017 17:00,30/01/2017,17:00:00,19/02/2017 11:48,19/02/2017,11:48,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,6,6,7,1,7,5,3,9,30,10,3,8,6,6,5,4,7,9,2,1,18,,,,6,4,5,2,2,,,,,2,1,,7,1,7,4,7,,12,8,6,8,3,6,2,8,7,,,,0,,,,2,3,1,1,0,2,2,3,3,3,2,2,1,1,0,,
58adc04be4b0a964c13cef5a,Jolly Roger,31/01/2017 17:00,31/01/2017,17:00:00,31/01/2017 17:00,31/01/2017,17:00:00,19/02/2017 11:48,19/02/2017,11:48,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,7,42,6,5,2,10,9,5,23,3,6,8,19,2,5,7,8,8,4,1,14,,,,4,0,5,6,2,,,,,1,0,,7,4,7,6,4,,4,4,5,1,6,7,4,6,7,,,,0,,,,0,0,1,3,1,1,2,1,2,2,0,1,0,3,3,,
58ac58f5e4b0a964c13cef02,Jolly Roger,01/02/2017 17:00,01/02/2017,17:00:00,01/02/2017 17:00,01/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,1,12,4,4,4,4,9,12,1,6,5,10,20,5,4,8,2,5,4,6,1,,,,0,5,1,3,1,,,,,3,1,,2,0,10,9,0,,44,7,2,4,2,0,7,4,0,,,,1,,,,1,0,3,0,1,0,3,2,3,3,3,3,1,2,3,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,02/02/2017 17:00,02/02/2017,17:00:00,02/02/2017 17:00,02/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,2,26,28,8,4,4,3,13,20,5,9,5,22,8,1,7,10,8,1,1,0,,,,3,1,1,0,1,,,,,1,0,,7,2,9,10,4,,23,5,4,5,2,6,6,5,5,,,,0,,,,0,1,0,1,0,1,2,1,3,2,3,1,3,3,3,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,03/02/2017 17:00,03/02/2017,17:00:00,03/02/2017 17:00,03/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,3,6,3,9,6,4,0,5,3,5,0,5,27,7,6,8,5,7,3,2,3,,,,0,4,3,5,1,,,,,3,0,,6,4,9,8,5,,2,1,8,4,0,4,4,7,3,,,,1,,,,2,1,1,3,2,2,0,2,1,2,3,1,1,2,3,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,04/02/2017 17:00,04/02/2017,17:00:00,04/02/2017 17:00,04/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,4,5,7,7,1,7,1,7,12,3,5,6,10,0,2,5,3,8,3,4,7,,,,6,2,5,6,3,,,,,2,2,,0,9,3,5,8,,21,8,7,4,3,1,4,2,2,,,,0,,,,2,3,1,0,0,0,2,3,2,2,2,0,1,0,0,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,05/02/2017 17:00,05/02/2017,17:00:00,05/02/2017 17:00,05/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,5,20,27,8,3,4,6,8,6,7,6,6,10,3,3,8,4,1,6,8,12,,,,2,0,1,5,2,,,,,3,2,,5,3,6,6,6,,6,1,0,8,0,4,4,1,7,,,,0,,,,1,1,3,3,0,1,3,2,1,3,1,1,2,2,1,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,06/02/2017 17:00,06/02/2017,17:00:00,06/02/2017 17:00,06/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,6,1,7,10,8,7,9,2,2,5,2,1,22,3,0,2,1,10,3,2,33,,,,3,3,5,0,3,,,,,1,1,,8,2,1,1,6,,10,4,2,1,8,7,5,6,4,,,,0,,,,3,0,1,0,0,2,2,3,2,1,0,2,2,2,0,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,07/02/2017 17:00,07/02/2017,17:00:00,07/02/2017 17:00,07/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,7,11,23,3,2,1,1,12,13,4,7,7,22,2,4,3,7,0,9,7,38,,,,1,4,0,6,4,,,,,3,0,,8,0,5,6,9,,18,7,3,8,0,0,8,7,8,,,,1,,,,0,1,2,0,3,2,2,2,2,3,0,1,2,1,3,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,08/02/2017 17:00,08/02/2017,17:00:00,08/02/2017 17:00,08/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,8,13,23,8,10,8,8,1,26,2,2,2,22,0,0,6,0,10,5,5,15,,,,3,3,4,3,4,,,,,3,0,,0,10,9,1,2,,8,1,7,5,0,2,2,6,0,,,,1,,,,3,1,3,3,0,2,3,1,1,0,2,2,1,2,3,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,09/02/2017 17:00,09/02/2017,17:00:00,09/02/2017 17:00,09/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,9,25,5,7,4,2,0,15,5,3,7,10,35,1,4,4,7,4,2,3,32,,,,5,6,1,6,3,,,,,2,2,,9,0,8,7,9,,26,2,6,6,7,0,5,3,7,,,,0,,,,1,3,3,3,2,0,3,0,3,2,2,1,1,3,0,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,10/02/2017 17:00,10/02/2017,17:00:00,10/02/2017 17:00,10/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,10,3,23,2,0,8,1,4,18,9,8,4,4,0,1,1,0,3,3,0,26,,,,0,6,1,6,3,,,,,0,0,,7,5,8,10,8,,22,3,7,0,1,4,2,7,8,,,,1,,,,2,3,1,2,1,2,0,3,2,3,0,2,3,3,3,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,11/02/2017 17:00,11/02/2017,17:00:00,11/02/2017 17:00,11/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,11,19,29,2,1,10,9,5,4,6,3,9,8,2,0,5,10,10,7,3,13,,,,2,6,0,0,3,,,,,1,0,,3,9,4,4,6,,23,1,8,6,7,0,7,6,6,,,,1,,,,2,0,0,3,1,3,3,3,3,2,3,0,3,2,3,Not surveyed,Not surveyed
58ac58f5e4b0a964c13cef02,Jolly Roger,12/02/2017 17:00,12/02/2017,17:00:00,12/02/2017 17:00,12/02/2017,17:00:00,21/02/2017 13:20,21/02/2017,13:20,54e616accc,James Flint,James,Flint,captainflint@stevenson.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,12,6,26,3,3,6,10,9,11,7,2,3,13,3,7,10,1,7,1,0,11,,,,0,3,3,2,4,,,,,0,1,,2,3,4,2,3,,13,1,0,7,7,1,0,2,3,,,,1,,,,3,3,0,3,2,3,0,1,1,0,3,2,2,2,0,Not surveyed,Not surveyed
